assembly	contig_id	category
SRR6797143	NODE_4636_length_4110_cov_7_468634	2
SRR6797143	NODE_4641_length_4109_cov_0_863591	2
SRR6797143	NODE_4678_length_4089_cov_1_030907	2
SRR6797143	NODE_4866_length_3996_cov_1_287573	2
SRR6797143	NODE_4893_length_3978_cov_1_939503	2
SRR6797143	NODE_5003_length_3930_cov_1_135479	2
SRR6797143	NODE_5011_length_3926_cov_1_444531	2
SRR6797143	NODE_5259_length_3819_cov_10_865580	2
SRR6797143	NODE_5331_length_3789_cov_1_348330	2
SRR6797143	NODE_5455_length_3743_cov_3_937807	2
SRR6797143	NODE_5470_length_3740_cov_2_044499	2
SRR6797143	NODE_5492_length_3731_cov_1_878489	2
SRR6797143	NODE_5532_length_3714_cov_9_034094	2
SRR6797143	NODE_5828_length_3608_cov_1_505239	2
SRR6797143	NODE_585_length_14168_cov_2_719963	2
SRR6797143	NODE_590_length_14110_cov_2_297228	2
SRR6797143	NODE_5974_length_3559_cov_2_061746	2
SRR6797143	NODE_5975_length_3559_cov_1_332855	2
SRR6797143	NODE_624_length_13691_cov_1_871823	2
SRR6797143	NODE_6371_length_3434_cov_1_012511	2
SRR6797143	NODE_6432_length_3415_cov_0_958957	2
SRR6797143	NODE_6443_length_3411_cov_1_677564	2
SRR6797143	NODE_645_length_13395_cov_1_968389	2
SRR6797143	NODE_662_length_13198_cov_1_931636	2
SRR6797143	NODE_6689_length_3341_cov_2_222426	2
SRR6797143	NODE_670_length_13094_cov_1_671967	2
SRR6797143	NODE_6750_length_3321_cov_1_777435	2
SRR6797143	NODE_6772_length_3315_cov_11_452749	2
SRR6797143	NODE_6780_length_3314_cov_2_692308	2
SRR6797143	NODE_6933_length_3275_cov_1_013759	2
SRR6797143	NODE_6936_length_3274_cov_1_315608	2
SRR6797143	NODE_6988_length_3262_cov_1_537206	2
SRR6797143	NODE_6993_length_3261_cov_1_854585	2
SRR6797143	NODE_7071_length_3243_cov_0_993051	2
SRR6797143	NODE_7179_length_3211_cov_1_391832	2
SRR6797143	NODE_7273_length_3193_cov_1_028241	2
SRR6797143	NODE_753_length_12267_cov_1_923052	2
SRR6797143	NODE_756_length_12237_cov_1_649095	2
SRR6797143	NODE_7604_length_3125_cov_1_135499	2
SRR6797143	NODE_765_length_12153_cov_2_523352	2
SRR6797143	NODE_7661_length_3113_cov_1_446640	2
SRR6797143	NODE_8075_length_3016_cov_2_472950	2
SRR6797143	NODE_820_length_11677_cov_1_516207	2
SRR6797143	NODE_84_length_40874_cov_6_047798	2
SRR6797143	NODE_864_length_11354_cov_1_654163	2
SRR6797143	NODE_938_length_10754_cov_1_448253	2
SRR6797143	NODE_93_length_38322_cov_3_352072	2
SRR6797143	NODE_1026_length_10252_cov_1_735725	3
SRR6797143	NODE_1073_length_9954_cov_2_749215	3
SRR6797143	NODE_1089_length_9822_cov_1_860441	3
SRR6797143	NODE_1130_length_9610_cov_1_845799	3
SRR6797143	NODE_1184_length_9307_cov_1_922102	3
SRR6797143	NODE_1263_length_8960_cov_3_557469	3
SRR6797143	NODE_1322_length_8689_cov_2_228634	3
SRR6797143	NODE_1330_length_8669_cov_1_375233	3
SRR6797143	NODE_1425_length_8349_cov_2_127055	3
SRR6797143	NODE_1445_length_8285_cov_1_592836	3
SRR6797143	NODE_1563_length_7880_cov_1_362168	3
SRR6797143	NODE_1622_length_7695_cov_1_859281	3
SRR6797143	NODE_1625_length_7692_cov_3_359947	3
SRR6797143	NODE_1634_length_7670_cov_1_887923	3
SRR6797143	NODE_1647_length_7624_cov_2_007818	3
SRR6797143	NODE_1673_length_7568_cov_1_853558	3
SRR6797143	NODE_1855_length_7060_cov_2_178720	3
SRR6797143	NODE_1875_length_7020_cov_12_122425	3
SRR6797143	NODE_1886_length_6991_cov_1_478160	3
SRR6797143	NODE_1948_length_6864_cov_3_369677	3
SRR6797143	NODE_2125_length_6508_cov_1_354999	3
SRR6797143	NODE_2130_length_6502_cov_1_855253	3
SRR6797143	NODE_2179_length_6409_cov_2_532217	3
SRR6797143	NODE_2346_length_6123_cov_3_202779	3
SRR6797143	NODE_2533_length_5883_cov_1_774544	3
SRR6797143	NODE_2684_length_5657_cov_2_116129	3
SRR6797143	NODE_280_length_21673_cov_2_003936	3
SRR6797143	NODE_3101_length_5191_cov_2_249316	3
SRR6797143	NODE_3278_length_5038_cov_0_805483	3
SRR6797143	NODE_3303_length_5021_cov_1_694579	3
SRR6797143	NODE_3326_length_4989_cov_1_661441	3
SRR6797143	NODE_3355_length_4967_cov_3_484867	3
SRR6797143	NODE_3381_length_4945_cov_2_265201	3
SRR6797143	NODE_3516_length_4821_cov_5_069351	3
SRR6797143	NODE_3564_length_4788_cov_1_701337	3
SRR6797143	NODE_3577_length_4775_cov_1_618987	3
SRR6797143	NODE_3595_length_4763_cov_1_303671	3
SRR6797143	NODE_3604_length_4755_cov_1_798418	3
SRR6797143	NODE_3843_length_4590_cov_1_339242	3
SRR6797143	NODE_3986_length_4502_cov_2_848136	3
SRR6797143	NODE_4075_length_4446_cov_1_258412	3
SRR6797143	NODE_4093_length_4437_cov_1_609862	3
SRR6797143	NODE_4146_length_4406_cov_1_349041	3
SRR6797143	NODE_417_length_17510_cov_1_450640	3
SRR6797143	NODE_4271_length_4319_cov_2_483970	3
SRR6797143	NODE_4343_length_4269_cov_4_237118	3
SRR6797143	NODE_4413_length_4234_cov_2_260765	3
SRR6797143	NODE_4551_length_4153_cov_1_039254	3
SRR6797143	NODE_4667_length_4094_cov_0_935026	3
SRR6797143	NODE_4808_length_4019_cov_4_080923	3
SRR6797143	NODE_4876_length_3990_cov_0_860210	3
SRR6797143	NODE_493_length_15680_cov_1_940460	3
SRR6797143	NODE_508_length_15345_cov_1_982774	3
SRR6797143	NODE_5200_length_3841_cov_0_986982	3
SRR6797143	NODE_5221_length_3833_cov_2_801118	3
SRR6797143	NODE_5319_length_3794_cov_1_003497	3
SRR6797143	NODE_5363_length_3780_cov_2_221172	3
SRR6797143	NODE_5445_length_3748_cov_1_527922	3
SRR6797143	NODE_5450_length_3746_cov_5_270919	3
SRR6797143	NODE_5462_length_3742_cov_1_335334	3
SRR6797143	NODE_5512_length_3720_cov_1_611858	3
SRR6797143	NODE_5550_length_3707_cov_1_091736	3
SRR6797143	NODE_5860_length_3600_cov_1_397672	3
SRR6797143	NODE_6079_length_3525_cov_2_973028	3
SRR6797143	NODE_6161_length_3496_cov_12_774203	3
SRR6797143	NODE_634_length_13555_cov_2_211233	3
SRR6797143	NODE_6699_length_3337_cov_1_452761	3
SRR6797143	NODE_6873_length_3290_cov_1_560535	3
SRR6797143	NODE_710_length_12796_cov_2_445397	3
SRR6797143	NODE_723_length_12527_cov_2_473173	3
SRR6797143	NODE_7243_length_3198_cov_1_368472	3
SRR6797143	NODE_7351_length_3176_cov_0_938045	3
SRR6797143	NODE_7388_length_3168_cov_0_687156	3
SRR6797143	NODE_7452_length_3156_cov_1_100032	3
SRR6797143	NODE_7576_length_3131_cov_1_112967	3
SRR6797143	NODE_770_length_12096_cov_1_535985	3
SRR6797143	NODE_7768_length_3087_cov_1_361794	3
SRR6797143	NODE_7852_length_3065_cov_2_730589	3
SRR6797143	NODE_8045_length_3021_cov_1_141644	3
SRR6797143	NODE_8070_length_3017_cov_1_171429	3
SRR6797143	NODE_819_length_11685_cov_1_591833	3
SRR6797143	NODE_926_length_10846_cov_1_326864	3
SRR6797143	NODE_528_length_15111_cov_1_905215	4
SRR6797143	NODE_173_length_28593_cov_4_042222	5
SRR6797143	NODE_188_length_27318_cov_4_182703	5
SRR6797143	NODE_237_length_23809_cov_1_800902	5
SRR6797143	NODE_51_length_52954_cov_1_818201	5
SRR6797143	NODE_643_length_13412_cov_4_324109	5
SRR6797143	NODE_22_length_74310_cov_4_402921	6
SRR6797143	NODE_361_length_19065_cov_12_065252	6
SRR6797143	NODE_803_length_11795_cov_1_342123	6
SRR6797144	NODE_1240_length_8216_cov_1_571815	1
SRR6797144	NODE_1327_length_7953_cov_1_691087	1
SRR6797144	NODE_1347_length_7910_cov_2_191881	1
SRR6797144	NODE_1495_length_7471_cov_1_926292	1
SRR6797144	NODE_1531_length_7373_cov_1_591557	1
SRR6797144	NODE_1629_length_7129_cov_1_430091	1
SRR6797144	NODE_1651_length_7064_cov_6_222699	1
SRR6797144	NODE_1754_length_6813_cov_1_547209	1
SRR6797144	NODE_2122_length_6157_cov_1_978618	1
SRR6797144	NODE_2301_length_5903_cov_1_581703	1
SRR6797144	NODE_2967_length_5157_cov_1_315748	1
SRR6797144	NODE_3271_length_4913_cov_1_257858	1
SRR6797144	NODE_3274_length_4911_cov_1_456765	1
SRR6797144	NODE_3530_length_4726_cov_1_549365	1
SRR6797144	NODE_3656_length_4645_cov_0_902802	1
SRR6797144	NODE_3675_length_4630_cov_1_822754	1
SRR6797144	NODE_3696_length_4620_cov_1_516619	1
SRR6797144	NODE_3820_length_4538_cov_1_357991	1
SRR6797144	NODE_3866_length_4505_cov_1_606369	1
SRR6797144	NODE_4005_length_4425_cov_1_049448	1
SRR6797144	NODE_4036_length_4403_cov_1_532825	1
SRR6797144	NODE_4872_length_3961_cov_1_246138	1
SRR6797144	NODE_4891_length_3956_cov_2_139211	1
SRR6797144	NODE_4917_length_3947_cov_2_135659	1
SRR6797144	NODE_5323_length_3778_cov_1_539584	1
SRR6797144	NODE_5578_length_3686_cov_1_852868	1
SRR6797144	NODE_5585_length_3685_cov_1_841186	1
SRR6797144	NODE_5703_length_3632_cov_2_135021	1
SRR6797144	NODE_578_length_11984_cov_2_434534	1
SRR6797144	NODE_7485_length_3140_cov_1_253020	1
SRR6797144	NODE_7553_length_3124_cov_1_664588	1
SRR6797144	NODE_843_length_9993_cov_1_767245	1
SRR6797144	NODE_102_length_27913_cov_1_435767	2
SRR6797144	NODE_10_length_61373_cov_10_598750-circula	2
SRR6797144	NODE_1209_length_8308_cov_1_451828	2
SRR6797144	NODE_1246_length_8198_cov_1_838197	2
SRR6797144	NODE_1305_length_8024_cov_1_451114	2
SRR6797144	NODE_1363_length_7858_cov_2_881635	2
SRR6797144	NODE_1380_length_7810_cov_2_018621	2
SRR6797144	NODE_1382_length_7799_cov_1_173789	2
SRR6797144	NODE_1428_length_7651_cov_2_764325	2
SRR6797144	NODE_142_length_22927_cov_3_975667	2
SRR6797144	NODE_1451_length_7593_cov_1_873470	2
SRR6797144	NODE_14_length_53635_cov_7_608873	2
SRR6797144	NODE_1510_length_7446_cov_1_704438	2
SRR6797144	NODE_1529_length_7377_cov_1_350959	2
SRR6797144	NODE_1580_length_7260_cov_1_555617	2
SRR6797144	NODE_1609_length_7174_cov_1_691983	2
SRR6797144	NODE_160_length_21747_cov_2_010660	2
SRR6797144	NODE_1618_length_7156_cov_1_997033	2
SRR6797144	NODE_1655_length_7057_cov_1_352436	2
SRR6797144	NODE_1669_length_7017_cov_1_608501	2
SRR6797144	NODE_1727_length_6882_cov_2_702572	2
SRR6797144	NODE_1747_length_6830_cov_1_894417	2
SRR6797144	NODE_1758_length_6807_cov_1_320654	2
SRR6797144	NODE_181_length_20736_cov_2_506946	2
SRR6797144	NODE_1828_length_6668_cov_2_282658	2
SRR6797144	NODE_1830_length_6664_cov_1_281767	2
SRR6797144	NODE_1833_length_6657_cov_1_196353	2
SRR6797144	NODE_1836_length_6652_cov_5_792243	2
SRR6797144	NODE_1845_length_6641_cov_1_691194	2
SRR6797144	NODE_1879_length_6589_cov_1_477580	2
SRR6797144	NODE_1907_length_6540_cov_1_446697	2
SRR6797144	NODE_1926_length_6501_cov_1_317559	2
SRR6797144	NODE_1936_length_6490_cov_3_683767	2
SRR6797144	NODE_1967_length_6425_cov_1_451796	2
SRR6797144	NODE_2003_length_6353_cov_1_323932	2
SRR6797144	NODE_206_length_19712_cov_3_779883	2
SRR6797144	NODE_2073_length_6245_cov_1_965953	2
SRR6797144	NODE_2221_length_5998_cov_3_502787	2
SRR6797144	NODE_2223_length_5998_cov_1_305185	2
SRR6797144	NODE_2236_length_5977_cov_1_567119	2
SRR6797144	NODE_2269_length_5942_cov_1_273828	2
SRR6797144	NODE_232_length_18688_cov_17_008221	2
SRR6797144	NODE_2351_length_5833_cov_1_351459	2
SRR6797144	NODE_2358_length_5820_cov_1_707818	2
SRR6797144	NODE_235_length_18507_cov_1_680141	2
SRR6797144	NODE_2381_length_5789_cov_2_009454	2
SRR6797144	NODE_2419_length_5745_cov_1_712597	2
SRR6797144	NODE_2430_length_5722_cov_1_437555	2
SRR6797144	NODE_2460_length_5680_cov_1_859004	2
SRR6797144	NODE_24_length_44991_cov_2_411809	2
SRR6797144	NODE_2506_length_5623_cov_2_072845	2
SRR6797144	NODE_2507_length_5622_cov_1_543553	2
SRR6797144	NODE_2517_length_5611_cov_1_307734	2
SRR6797144	NODE_2548_length_5580_cov_1_419226	2
SRR6797144	NODE_2571_length_5559_cov_2_496899	2
SRR6797144	NODE_2586_length_5525_cov_2_062225	2
SRR6797144	NODE_2593_length_5517_cov_2_206618	2
SRR6797144	NODE_2594_length_5517_cov_1_649081	2
SRR6797144	NODE_259_length_17798_cov_2_233621	2
SRR6797144	NODE_2646_length_5451_cov_1_491254	2
SRR6797144	NODE_2663_length_5441_cov_2_080723	2
SRR6797144	NODE_2696_length_5397_cov_1_326504	2
SRR6797144	NODE_2710_length_5384_cov_1_488223	2
SRR6797144	NODE_276_length_17158_cov_5_726187-circula	2
SRR6797144	NODE_2791_length_5316_cov_1_651460	2
SRR6797144	NODE_2801_length_5300_cov_2_144936	2
SRR6797144	NODE_283_length_17064_cov_7_540766	2
SRR6797144	NODE_288_length_16812_cov_15_413744	2
SRR6797144	NODE_2919_length_5201_cov_1_663934	2
SRR6797144	NODE_2937_length_5190_cov_1_260904	2
SRR6797144	NODE_2985_length_5134_cov_2_088195	2
SRR6797144	NODE_2988_length_5133_cov_1_666139	2
SRR6797144	NODE_307_length_16285_cov_4_288561	2
SRR6797144	NODE_3100_length_5042_cov_3_639476	2
SRR6797144	NODE_322_length_15937_cov_1_724590	2
SRR6797144	NODE_334_length_15646_cov_2_244460	2
SRR6797144	NODE_3374_length_4839_cov_1_859513	2
SRR6797144	NODE_3431_length_4797_cov_1_390678	2
SRR6797144	NODE_3494_length_4752_cov_1_697540	2
SRR6797144	NODE_3512_length_4738_cov_1_272903	2
SRR6797144	NODE_3590_length_4687_cov_1_526247	2
SRR6797144	NODE_3620_length_4671_cov_1_755768	2
SRR6797144	NODE_3681_length_4628_cov_1_264118	2
SRR6797144	NODE_3739_length_4598_cov_2_250387	2
SRR6797144	NODE_3743_length_4595_cov_1_804338	2
SRR6797144	NODE_389_length_14616_cov_2_041819	2
SRR6797144	NODE_390_length_14605_cov_2_592580	2
SRR6797144	NODE_392_length_14506_cov_2_842955	2
SRR6797144	NODE_3931_length_4471_cov_0_987483	2
SRR6797144	NODE_3978_length_4440_cov_1_348613	2
SRR6797144	NODE_4006_length_4425_cov_1_025069	2
SRR6797144	NODE_4156_length_4330_cov_1_146250	2
SRR6797144	NODE_4160_length_4326_cov_1_879972	2
SRR6797144	NODE_4214_length_4291_cov_1_220693	2
SRR6797144	NODE_421_length_14123_cov_2_327424	2
SRR6797144	NODE_4244_length_4279_cov_1_637078	2
SRR6797144	NODE_4402_length_4195_cov_1_035940	2
SRR6797144	NODE_4408_length_4192_cov_2_760389	2
SRR6797144	NODE_4490_length_4146_cov_2_378471	2
SRR6797144	NODE_449_length_13606_cov_1_821790	2
SRR6797144	NODE_452_length_13584_cov_2_112090	2
SRR6797144	NODE_4559_length_4112_cov_2_599009	2
SRR6797144	NODE_4596_length_4089_cov_1_846211	2
SRR6797144	NODE_4743_length_4023_cov_1_377598	2
SRR6797144	NODE_475_length_13274_cov_2_897401	2
SRR6797144	NODE_4801_length_3991_cov_2_351048	2
SRR6797144	NODE_487_length_13158_cov_3_815840	2
SRR6797144	NODE_4914_length_3949_cov_2_216684	2
SRR6797144	NODE_4981_length_3917_cov_1_643229	2
SRR6797144	NODE_5016_length_3901_cov_1_863755	2
SRR6797144	NODE_501_length_12969_cov_2_368756	2
SRR6797144	NODE_50_length_36807_cov_3_623060	2
SRR6797144	NODE_5104_length_3868_cov_1_405961	2
SRR6797144	NODE_5126_length_3858_cov_2_278762	2
SRR6797144	NODE_51_length_36530_cov_2_494445	2
SRR6797144	NODE_5210_length_3823_cov_1_490390	2
SRR6797144	NODE_5379_length_3753_cov_1_712187	2
SRR6797144	NODE_5430_length_3737_cov_1_652732	2
SRR6797144	NODE_5464_length_3721_cov_1_212130	2
SRR6797144	NODE_5553_length_3694_cov_1_399779	2
SRR6797144	NODE_5618_length_3672_cov_1_408067	2
SRR6797144	NODE_5622_length_3671_cov_0_998331	2
SRR6797144	NODE_5645_length_3660_cov_1_265141	2
SRR6797144	NODE_56_length_35018_cov_2_908102	2
SRR6797144	NODE_5787_length_3607_cov_2_017564	2
SRR6797144	NODE_587_length_11800_cov_4_347693	2
SRR6797144	NODE_5925_length_3560_cov_1_761987	2
SRR6797144	NODE_5926_length_3560_cov_1_615848	2
SRR6797144	NODE_5998_length_3537_cov_1_108671	2
SRR6797144	NODE_6079_length_3509_cov_1_972319	2
SRR6797144	NODE_608_length_11640_cov_2_014702	2
SRR6797144	NODE_612_length_11605_cov_1_681645	2
SRR6797144	NODE_619_length_11570_cov_7_294875	2
SRR6797144	NODE_6210_length_3467_cov_1_051327	2
SRR6797144	NODE_6399_length_3413_cov_0_912170	2
SRR6797144	NODE_6440_length_3399_cov_1_953341	2
SRR6797144	NODE_6558_length_3371_cov_1_193989	2
SRR6797144	NODE_6580_length_3362_cov_1_030137	2
SRR6797144	NODE_6655_length_3340_cov_1_272449	2
SRR6797144	NODE_667_length_11194_cov_1_424665	2
SRR6797144	NODE_6697_length_3329_cov_1_259225	2
SRR6797144	NODE_6713_length_3325_cov_3_285099	2
SRR6797144	NODE_6758_length_3313_cov_1_955192	2
SRR6797144	NODE_686_length_11010_cov_3_730449	2
SRR6797144	NODE_6935_length_3264_cov_1_336994	2
SRR6797144	NODE_7048_length_3236_cov_1_306110	2
SRR6797144	NODE_7092_length_3227_cov_1_465079	2
SRR6797144	NODE_7144_length_3214_cov_0_863883	2
SRR6797144	NODE_71_length_31625_cov_7_962660	2
SRR6797144	NODE_722_length_10813_cov_5_772168	2
SRR6797144	NODE_7266_length_3188_cov_1_513018	2
SRR6797144	NODE_7368_length_3166_cov_0_855940	2
SRR6797144	NODE_7417_length_3152_cov_2_287805	2
SRR6797144	NODE_7546_length_3125_cov_2_971457	2
SRR6797144	NODE_7649_length_3100_cov_1_050612	2
SRR6797144	NODE_7675_length_3094_cov_1_310573	2
SRR6797144	NODE_7684_length_3091_cov_1_697744	2
SRR6797144	NODE_7715_length_3085_cov_5_382979	2
SRR6797144	NODE_7810_length_3066_cov_1_001673	2
SRR6797144	NODE_7991_length_3022_cov_1_488964	2
SRR6797144	NODE_823_length_10102_cov_1_455860	2
SRR6797144	NODE_848_length_9968_cov_1_910221	2
SRR6797144	NODE_850_length_9957_cov_1_518320	2
SRR6797144	NODE_879_length_9803_cov_1_993523	2
SRR6797144	NODE_929_length_9548_cov_11_859677	2
SRR6797144	NODE_932_length_9530_cov_2_251772	2
SRR6797144	NODE_93_length_29011_cov_3_813679	2
SRR6797144	NODE_942_length_9477_cov_1_770957	2
SRR6797144	NODE_978_length_9299_cov_7_854587	2
SRR6797144	NODE_9_length_65152_cov_8_307015	2
SRR6797144	NODE_1042_length_8994_cov_2_194236	3
SRR6797144	NODE_1067_length_8898_cov_2_775649	3
SRR6797144	NODE_1106_length_8688_cov_1_378005	3
SRR6797144	NODE_1110_length_8683_cov_1_410644	3
SRR6797144	NODE_1113_length_8662_cov_1_702388	3
SRR6797144	NODE_1139_length_8546_cov_1_686386	3
SRR6797144	NODE_1225_length_8261_cov_4_598729	3
SRR6797144	NODE_1229_length_8250_cov_1_056161	3
SRR6797144	NODE_1237_length_8229_cov_1_693940	3
SRR6797144	NODE_1275_length_8108_cov_1_395717	3
SRR6797144	NODE_1292_length_8057_cov_1_750501	3
SRR6797144	NODE_1293_length_8056_cov_4_336508	3
SRR6797144	NODE_1311_length_7998_cov_1_991920-circula	3
SRR6797144	NODE_1323_length_7970_cov_1_523629	3
SRR6797144	NODE_1333_length_7940_cov_2_319852	3
SRR6797144	NODE_1368_length_7852_cov_1_360129	3
SRR6797144	NODE_1393_length_7774_cov_1_864753	3
SRR6797144	NODE_143_length_22812_cov_1_907192	3
SRR6797144	NODE_1493_length_7472_cov_1_079243	3
SRR6797144	NODE_1511_length_7444_cov_1_704493	3
SRR6797144	NODE_1610_length_7174_cov_1_440327	3
SRR6797144	NODE_1700_length_6937_cov_1_513120	3
SRR6797144	NODE_1732_length_6878_cov_1_346273	3
SRR6797144	NODE_173_length_21336_cov_1_751541	3
SRR6797144	NODE_1743_length_6850_cov_5_482504	3
SRR6797144	NODE_1750_length_6822_cov_5_669533	3
SRR6797144	NODE_1780_length_6773_cov_5_692354	3
SRR6797144	NODE_1799_length_6716_cov_2_135864	3
SRR6797144	NODE_1868_length_6604_cov_3_837598	3
SRR6797144	NODE_1895_length_6553_cov_2_214793	3
SRR6797144	NODE_1921_length_6511_cov_11_019739-circula	3
SRR6797144	NODE_1930_length_6495_cov_1_501870	3
SRR6797144	NODE_2010_length_6342_cov_13_054589	3
SRR6797144	NODE_20_length_47408_cov_6_981302	3
SRR6797144	NODE_2110_length_6172_cov_1_816899	3
SRR6797144	NODE_2115_length_6168_cov_1_500903	3
SRR6797144	NODE_2120_length_6158_cov_1_336622	3
SRR6797144	NODE_2152_length_6108_cov_1_602885	3
SRR6797144	NODE_219_length_19178_cov_8_585676	3
SRR6797144	NODE_21_length_46824_cov_4_007081	3
SRR6797144	NODE_2203_length_6027_cov_1_626050	3
SRR6797144	NODE_2238_length_5973_cov_5_008820	3
SRR6797144	NODE_2312_length_5888_cov_1_391155	3
SRR6797144	NODE_2314_length_5884_cov_2_230067	3
SRR6797144	NODE_2368_length_5805_cov_2_291725	3
SRR6797144	NODE_23_length_46419_cov_1_803720	3
SRR6797144	NODE_2426_length_5732_cov_2_361273	3
SRR6797144	NODE_2528_length_5595_cov_2_179957	3
SRR6797144	NODE_2592_length_5518_cov_1_015990	3
SRR6797144	NODE_2601_length_5510_cov_1_449659	3
SRR6797144	NODE_2602_length_5510_cov_1_378060	3
SRR6797144	NODE_2620_length_5486_cov_1_209281	3
SRR6797144	NODE_2713_length_5380_cov_2_014897	3
SRR6797144	NODE_272_length_17449_cov_1_908473	3
SRR6797144	NODE_2737_length_5363_cov_1_539917	3
SRR6797144	NODE_2760_length_5342_cov_10_367901	3
SRR6797144	NODE_27_length_42473_cov_3_740707	3
SRR6797144	NODE_2817_length_5287_cov_6_785605	3
SRR6797144	NODE_2832_length_5276_cov_4_656472	3
SRR6797144	NODE_2900_length_5216_cov_1_165986	3
SRR6797144	NODE_2969_length_5155_cov_1_799724	3
SRR6797144	NODE_2983_length_5135_cov_3_422301	3
SRR6797144	NODE_2999_length_5126_cov_1_122599	3
SRR6797144	NODE_299_length_16377_cov_9_530000	3
SRR6797144	NODE_2_length_146447_cov_6_988413	3
SRR6797144	NODE_3013_length_5117_cov_2_580159	3
SRR6797144	NODE_3055_length_5080_cov_2_057166	3
SRR6797144	NODE_306_length_16300_cov_7_987980	3
SRR6797144	NODE_31_length_40661_cov_3_505544	3
SRR6797144	NODE_3239_length_4934_cov_1_434630	3
SRR6797144	NODE_3262_length_4918_cov_2_500103	3
SRR6797144	NODE_3313_length_4875_cov_1_366194	3
SRR6797144	NODE_3354_length_4852_cov_1_934869	3
SRR6797144	NODE_3358_length_4850_cov_1_578462	3
SRR6797144	NODE_3369_length_4841_cov_2_385181	3
SRR6797144	NODE_339_length_15515_cov_1_996437	3
SRR6797144	NODE_3465_length_4771_cov_0_991052	3
SRR6797144	NODE_3488_length_4757_cov_1_055128	3
SRR6797144	NODE_3539_length_4721_cov_1_757106	3
SRR6797144	NODE_354_length_15294_cov_4_856016	3
SRR6797144	NODE_3694_length_4622_cov_1_475028	3
SRR6797144	NODE_3943_length_4461_cov_1_524407	3
SRR6797144	NODE_4003_length_4426_cov_1_242355	3
SRR6797144	NODE_401_length_14414_cov_12_436981	3
SRR6797144	NODE_4078_length_4378_cov_1_214369	3
SRR6797144	NODE_4107_length_4356_cov_2_109839	3
SRR6797144	NODE_4204_length_4296_cov_1_062337	3
SRR6797144	NODE_435_length_13866_cov_1_676989	3
SRR6797144	NODE_438_length_13842_cov_2_870033	3
SRR6797144	NODE_4502_length_4141_cov_1_981053	3
SRR6797144	NODE_4667_length_4055_cov_1_169432	3
SRR6797144	NODE_4741_length_4025_cov_1_793060	3
SRR6797144	NODE_4796_length_3992_cov_13_218902	3
SRR6797144	NODE_483_length_13201_cov_8_519049	3
SRR6797144	NODE_4911_length_3950_cov_1_366641	3
SRR6797144	NODE_5002_length_3909_cov_1_717119	3
SRR6797144	NODE_5003_length_3909_cov_1_121868	3
SRR6797144	NODE_5036_length_3892_cov_1_443775	3
SRR6797144	NODE_5115_length_3863_cov_1_075277	3
SRR6797144	NODE_515_length_12756_cov_1_368878	3
SRR6797144	NODE_5241_length_3812_cov_3_308969	3
SRR6797144	NODE_525_length_12633_cov_3_306706	3
SRR6797144	NODE_5637_length_3662_cov_2_470851	3
SRR6797144	NODE_5649_length_3659_cov_1_400335	3
SRR6797144	NODE_594_length_11722_cov_6_539030	3
SRR6797144	NODE_596_length_11710_cov_1_715808	3
SRR6797144	NODE_6188_length_3473_cov_0_935807	3
SRR6797144	NODE_6388_length_3415_cov_1_278011	3
SRR6797144	NODE_643_length_11380_cov_2_503052	3
SRR6797144	NODE_672_length_11162_cov_2_488498	3
SRR6797144	NODE_68_length_31804_cov_2_097709	3
SRR6797144	NODE_6945_length_3259_cov_4_382150	3
SRR6797144	NODE_6949_length_3259_cov_1_206474	3
SRR6797144	NODE_707_length_10899_cov_1_469599	3
SRR6797144	NODE_7089_length_3227_cov_4_058095	3
SRR6797144	NODE_7267_length_3188_cov_1_263581	3
SRR6797144	NODE_729_length_10745_cov_6_886202	3
SRR6797144	NODE_72_length_31625_cov_4_213611	3
SRR6797144	NODE_7332_length_3175_cov_1_943189	3
SRR6797144	NODE_7362_length_3168_cov_1_051116	3
SRR6797144	NODE_7436_length_3148_cov_1_704656	3
SRR6797144	NODE_7549_length_3125_cov_1_282808	3
SRR6797144	NODE_7666_length_3096_cov_3_827095	3
SRR6797144	NODE_773_length_10439_cov_2_261822-circula	3
SRR6797144	NODE_7792_length_3068_cov_1_245403	3
SRR6797144	NODE_7903_length_3047_cov_0_976094	3
SRR6797144	NODE_7918_length_3041_cov_3_471660	3
SRR6797144	NODE_7_length_74215_cov_12_059726-circula	3
SRR6797144	NODE_844_length_9974_cov_3_327170	3
SRR6797144	NODE_893_length_9715_cov_1_535692	3
SRR6797144	NODE_919_length_9586_cov_4_781155	3
SRR6797144	NODE_925_length_9568_cov_1_224423	3
SRR6797144	NODE_936_length_9502_cov_2_424828	3
SRR6797144	NODE_955_length_9402_cov_2_025845	3
SRR6797144	NODE_984_length_9265_cov_1_450044	3
SRR6797144	NODE_28_length_41380_cov_6_980873	6
SRR6797144	NODE_5_length_79379_cov_2_403142	6
SRR6797145	NODE_10237_length_3247_cov_1_958360	1
SRR6797145	NODE_10438_length_3204_cov_1_238248	1
SRR6797145	NODE_10452_length_3201_cov_11_658771	1
SRR6797145	NODE_10453_length_3201_cov_9_623880	1
SRR6797145	NODE_10590_length_3173_cov_32_263243	1
SRR6797145	NODE_10654_length_3161_cov_20_999351	1
SRR6797145	NODE_10681_length_3157_cov_1_974351	1
SRR6797145	NODE_10769_length_3143_cov_4_934116	1
