contig,kaiju_match_ratio,keep_score_all,keep_score_high_recall,keep_score_high_MCC
Spannenburg_0017425,0.03300035676061363,-1.5,0.5,-1.5
Spannenburg_0017426,0.024794862647163754,-1.5,0.5,-1.5
Spannenburg_0017452,0.03125,0,1,0
Spannenburg_0017505,0.027181688125894134,0.5,1.5,0.5
Spannenburg_0017515,0.025219102128420677,-1.5,0.5,-1.5
Spannenburg_0017522,0.026118067978533093,-1,1,-1
Spannenburg_0017528,NA,-1,1,-1
Spannenburg_0017530,NA,-1,1,-1
Spannenburg_0017554,NA,0.5,1.5,0
Spannenburg_0017571,0.02257659917577495,-1.5,0.5,-1.5
Spannenburg_0017575,NA,1,2,0
Spannenburg_0017576,0.021505376344086023,-1.5,0.5,-1.5
Spannenburg_0017593,NA,1,2,0.5
Spannenburg_0017606,NA,-1.5,0.5,-1.5
Spannenburg_0017615,0.022600896860986548,-1,1,-1
Spannenburg_0017640,0.14547413793103448,-1.5,0.5,-1.5
Spannenburg_0017646,0.08424645230824501,-1.5,0.5,-1.5
Spannenburg_0017658,0.07743442328422566,-1,1,-1
Spannenburg_0017677,0.08811364862434815,-1.5,0.5,-1.5
Spannenburg_0017682,0.020323741007194245,-1,1,-1
Spannenburg_0017684,0.028597122302158273,-1.5,0.5,-1.5
Spannenburg_0017685,0.02841726618705036,-1.5,0.5,-1.5
Spannenburg_0017689,0.03381903220003598,-1,1,-1
Spannenburg_0017698,0.026088521050737674,-1,1,-1
Spannenburg_0017705,0.02411807055435565,-1.5,0.5,-1.5
Spannenburg_0017718,0.038350738206697876,-1.5,0.5,-1.5
Spannenburg_0017721,0.05203456967951026,-1.5,0.5,-1.5
Spannenburg_0017729,0.034936070592472536,-1,1,-1.5
Spannenburg_0017766,0.04851217312894499,-1.5,0.5,-1.5
Spannenburg_0017787,0.030499909763580583,-1.5,0.5,-1.5
Spannenburg_0017828,0.02746160794941283,-1.5,0.5,-1.5
Spannenburg_0017856,0.01970710540589405,-1.5,0.5,-1.5
Spannenburg_0017858,0.03435183511119146,-1.5,0.5,-1.5
Spannenburg_0017874,0.026406221739916802,-1.5,0.5,-1.5
Spannenburg_0017902,NA,-0.5,1.5,-1
Spannenburg_0017912,NA,-1.5,0.5,-1.5
Spannenburg_0017915,0.026263358087303026,-1,1,-1
Spannenburg_0017928,NA,1,2,1
Spannenburg_0017929,NA,-1,1,-1
Spannenburg_0017939,NA,-1,1,-1
Spannenburg_0017949,NA,-0.5,1.5,-0.5
Spannenburg_0017985,NA,-1.5,0.5,-1.5
Spannenburg_0018018,0.037427325581395346,-1.5,0.5,-1.5
Spannenburg_0018027,0.02689442122478648,-0.5,0.5,-0.5
Spannenburg_0018044,0.03563636363636364,1,1,0.5
Spannenburg_0018050,0.06746681214766322,-1.5,0.5,-1.5
Spannenburg_0018095,0.024585685667455837,0.5,0.5,0.5
Spannenburg_0018134,0.02024070021881838,-1,1,-1
Spannenburg_0018144,0.039401678219627874,-1,1,-1
Spannenburg_0018155,NA,-1.5,0.5,-1.5
Spannenburg_0018165,NA,-1,1,-1.5
Spannenburg_0018178,0.019905040175310446,-1.5,0.5,-1.5
Spannenburg_0018183,0.045114155251141555,-1.5,0.5,-1.5
Spannenburg_0018192,0.025758129338692,-1.5,0.5,-1.5
Spannenburg_0018207,0.021747076023391813,0,2,-1
Spannenburg_0018210,0.020837141290440505,-1,1,-1
Spannenburg_0018220,0.026152158010241403,0,1,0
Spannenburg_0018223,0.03218727139722019,0,1,0
Spannenburg_0018231,0.0327478960848884,1,1,1
Spannenburg_0018243,NA,1.5,1.5,0.5
Spannenburg_0018257,NA,2,2,1.5
Spannenburg_0018261,NA,-1.5,0.5,-1.5
Spannenburg_0018268,NA,-1,1,-1
Spannenburg_0018283,0.04708684499816783,-1,1,-1
Spannenburg_0018284,0.020703554415536826,0.5,1.5,0
Spannenburg_0018298,0.09110907424381301,-1.5,0.5,-1.5
Spannenburg_0018305,0.0238400880249404,-1.5,0.5,-1.5
Spannenburg_0018341,0.046080411235542504,-1.5,0.5,-1.5
Spannenburg_0018343,0.031026252983293555,-1,1,-1
Spannenburg_0018345,0.021112539012300348,-1.5,0.5,-1.5
Spannenburg_0018390,0.02022058823529412,1.5,1.5,1.5
Spannenburg_0018414,0.04194260485651214,-0.5,1.5,-1.5
Spannenburg_0018440,0.05153690410454629,-1.5,0.5,-1.5
Spannenburg_0018446,NA,1.5,1.5,1.5
Spannenburg_0018449,0.03682563063892469,-1.5,0.5,-1.5
Spannenburg_0018451,0.026882710366415024,-1.5,0.5,-1.5
Spannenburg_0018457,NA,2,2,1
Spannenburg_0018460,0.04015472462700313,-1.5,0.5,-1.5
Spannenburg_0018472,0.028013269443420568,-1,1,-1
Spannenburg_0018478,0.07279764098783634,-1.5,0.5,-1.5
Spannenburg_0018502,0.02582073035780155,-1.5,0.5,-1.5
Spannenburg_0018505,0.0630879911455451,-1,1,-1
Spannenburg_0018524,0.029894814541428307,-1.5,0.5,-1.5
Spannenburg_0018536,0.027131782945736434,-1.5,0.5,-1.5
Spannenburg_0018543,NA,2.5,2.5,2.5
Spannenburg_0018557,NA,-1,1,-1
Spannenburg_0018572,0.034731202660262334,0,1,0
Spannenburg_0018578,0.02530944023646776,0,1,0
Spannenburg_0018579,0.05856271937927212,-0.5,1.5,-0.5
Spannenburg_0018591,NA,0,1,0
Spannenburg_0018605,NA,-0.5,1.5,-0.5
Spannenburg_0018612,NA,-1.5,0.5,-1.5
Spannenburg_0018619,NA,-1,1,-1
Spannenburg_0018624,0.026271970397779832,-1,1,-1
Spannenburg_0018634,NA,1.5,1.5,1.5
Spannenburg_0018636,NA,2.5,2.5,1.5
Spannenburg_0018641,0.05108273181565797,2.5,2.5,2.5
Spannenburg_0018658,0.02277356045176819,1.5,1.5,1.5
Spannenburg_0018700,0.02910641453466815,-1.5,0.5,-1.5
Spannenburg_0018753,NA,-1.5,0.5,-1.5
Spannenburg_0018785,0.030860754787135156,-1.5,0.5,-1.5
Spannenburg_0018791,0.0379323168464113,-1.5,0.5,-1.5
Spannenburg_0018797,0.022317277292170354,-1.5,0.5,-1.5
Spannenburg_0018818,0.020655005582433942,-1,1,-1
Spannenburg_0018825,0.02847571189279732,-1.5,0.5,-1.5
Spannenburg_0018833,0.023268801191362622,-1.5,0.5,-1.5
Spannenburg_0018860,NA,-1,1,-1
Spannenburg_0018887,0.10126818351361433,-1.5,0.5,-1.5
Spannenburg_0018902,0.03172825681224337,-1.5,0.5,-1.5
Spannenburg_0018917,NA,1,1,1
Spannenburg_0018952,NA,-1.5,0.5,-1.5
Spannenburg_0018956,0.03308411214953271,-1,1,-1
Spannenburg_0019026,NA,-1.5,0.5,-1.5
Spannenburg_0019032,0.030535781191457476,0,1,0
Spannenburg_0019043,0.035600524639310474,-1.5,0.5,-1.5
Spannenburg_0019065,0.0498781173823364,-1,1,-1
Spannenburg_0019089,0.024024024024024024,2.5,2.5,2
Spannenburg_0019094,NA,-1.5,0.5,-1.5
Spannenburg_0019132,0.024239007891770012,-1.5,0.5,-1.5
Spannenburg_0019133,0.04021044720030064,-1.5,0.5,-1.5
Spannenburg_0019141,0.10770676691729324,-1.5,0.5,-1.5
Spannenburg_0019143,0.032330827067669175,-1.5,0.5,-1.5
Spannenburg_0019145,0.02443609022556391,-1.5,0.5,-1.5
Spannenburg_0019157,0.04795035727717187,0.5,1.5,0.5
Spannenburg_0019172,0.05887885628291949,-1,1,-1
Spannenburg_0019178,NA,-1,1,-1
Spannenburg_0019205,NA,-1,1,-1
Spannenburg_0019234,NA,-1.5,0.5,-1.5
Spannenburg_0019247,0.024886877828054297,0,1,0
Spannenburg_0019248,0.0307315233785822,-1.5,0.5,-1.5
Spannenburg_0019269,0.028107904169024714,1.5,1.5,1.5
Spannenburg_0019289,0.03001132502831257,-1,1,-1
Spannenburg_0019290,0.10326599962242779,-1.5,0.5,-1.5
Spannenburg_0019295,0.09101208459214502,-1.5,0.5,-1.5
Spannenburg_0019299,NA,2.5,2.5,1.5
Spannenburg_0019307,NA,-1,1,-1
Spannenburg_0019318,0.13813303099017385,-1,1,-1
Spannenburg_0019329,0.04027226318774816,0,1,0
Spannenburg_0019330,NA,-1,1,-1
Spannenburg_0019334,0.18589258698941,-1.5,0.5,-1.5
Spannenburg_0019338,NA,1.5,1.5,1.5
Spannenburg_0019366,0.04221086503880371,1,1,1
Spannenburg_0019373,0.035978034463169856,-1,1,-1
Spannenburg_0019406,NA,1.5,1.5,1.5
Spannenburg_0019424,0.021809216764650103,-1.5,0.5,-1.5
Spannenburg_0019474,0.04996200607902736,-1,1,-1
Spannenburg_0019492,0.07603117278084015,-1,1,-1
Spannenburg_0019495,0.15339289108534498,-1.5,0.5,-1.5
Spannenburg_0019525,NA,2.5,2.5,1.5
Spannenburg_0019531,0.02093244529019981,-0.5,0.5,-0.5
Spannenburg_0019534,0.025504377617053674,1.5,1.5,1
Spannenburg_0019536,NA,-1.5,0.5,-1.5
Spannenburg_0019543,0.034266133637921185,-0.5,1.5,-0.5
Spannenburg_0019544,0.02836474395583476,-1.5,0.5,-1.5
Spannenburg_0019549,0.02418126428027418,3.5,3.5,2.5
Spannenburg_0019614,NA,0,1,0
Spannenburg_0019642,0.07712867506681939,-1,1,-1
Spannenburg_0019650,0.021191294387170677,-0.5,1.5,-0.5
Spannenburg_0019657,0.04660045836516425,-1.5,0.5,-1.5
Spannenburg_0019660,NA,-1.5,0.5,-1.5
Spannenburg_0019664,0.10296084049665712,-1.5,0.5,-1.5
Spannenburg_0019673,NA,2,2,2
Spannenburg_0019683,0.03649914007261609,-0.5,1.5,-1
Spannenburg_0019711,0.04647160068846816,-1.5,0.5,-1.5
Spannenburg_0019722,NA,3,3,2
Spannenburg_0019731,NA,-1,1,-1
Spannenburg_0019733,0.02162265595101416,-1,1,-1
Spannenburg_0019737,0.05473684210526316,0,1,0
Spannenburg_0019754,0.04192992533026996,-0.5,1.5,-1
Spannenburg_0019769,0.04578544061302682,-1.5,0.5,-1.5
Spannenburg_0019782,0.0367886568308105,-0.5,1.5,-1.5
Spannenburg_0019787,0.027974707798428818,2,2,1
Spannenburg_0019789,NA,0.5,1.5,0.5
Spannenburg_0019836,0.11300844205679202,-1,1,-1
Spannenburg_0019837,0.06005372217958557,-0.5,1.5,-0.5
Spannenburg_0019844,NA,0,1,0
Spannenburg_0019845,0.047591633083861065,1,2,1
Spannenburg_0019859,0.06239201382223075,-1.5,0.5,-1.5
Spannenburg_0019875,0.045323602842327636,-1.5,0.5,-1.5
Spannenburg_0019878,0.026694833877472634,-1.5,0.5,-1.5
Spannenburg_0019879,0.05703860188208181,-1.5,0.5,-1.5
Spannenburg_0019881,0.026310735548300365,-1,1,-1.5
Spannenburg_0019882,0.06588551671148675,-1,1,-1
Spannenburg_0019899,0.02209838585703305,-1,1,-1.5
Spannenburg_0019902,NA,-1,1,-1
Spannenburg_0019904,0.051893138573899676,-1.5,0.5,-1.5
Spannenburg_0019920,0.022692307692307692,-1,1,-1
Spannenburg_0019926,NA,-1,1,-1
Spannenburg_0019933,0.021734949028659356,-1.5,0.5,-1.5
Spannenburg_0019943,0.022316275490573297,-1,1,-1
Spannenburg_0019964,0.02194840200231036,-1,1,-1
Spannenburg_0020006,NA,-0.5,1.5,-0.5
Spannenburg_0020044,NA,-1.5,0.5,-1.5
Spannenburg_0020057,0.026442771665701602,-1.5,0.5,-1.5
Spannenburg_0020062,0.028185328185328186,-1.5,0.5,-1.5
Spannenburg_0020082,NA,-1.5,0.5,-1.5
Spannenburg_0020084,NA,0.5,0.5,0.5
Spannenburg_0020134,NA,-0.5,1.5,-1
Spannenburg_0020141,0.04585913312693499,-1,1,-1
Spannenburg_0020143,0.02418730650154799,-1.5,0.5,-1.5
Spannenburg_0020177,NA,0,1,0
Spannenburg_0020182,0.045128801084640714,-1,1,-1
Spannenburg_0020183,0.047840402866550454,0,1,0
Spannenburg_0020187,0.02576520728399845,-1.5,0.5,-1.5
Spannenburg_0020190,0.029252227818674932,-1.5,0.5,-1.5
Spannenburg_0020191,NA,-1,1,-1
Spannenburg_0020220,0.046732596470816366,-1.5,0.5,-1.5
Spannenburg_0020245,0.03512516980399767,-1.5,0.5,-1.5
Spannenburg_0020258,0.0364977674238012,0.5,1.5,0.5
Spannenburg_0020271,0.05010681685764226,-1,1,-1
Spannenburg_0020341,0.05778210116731518,1,1,1
Spannenburg_0020353,0.06324187585133294,-1.5,0.5,-1.5
Spannenburg_0020355,0.06810663553220471,-1.5,0.5,-1.5
Spannenburg_0020371,0.0323208722741433,-1.5,0.5,-1.5
Spannenburg_0020405,0.08791423001949318,-1.5,0.5,-1.5
Spannenburg_0020437,0.06889149102263856,-1,1,-1
Spannenburg_0020439,NA,2.5,2.5,1.5
Spannenburg_0020477,NA,2,2,1
Spannenburg_0020497,NA,0.5,1.5,0.5
Spannenburg_0020509,0.06941728588189285,-1,1,-1
Spannenburg_0020519,0.05691374926657539,-1,1,-1
Spannenburg_0020541,0.023487962419260128,-1.5,0.5,-1.5
Spannenburg_0020550,0.031323414252153486,3,3,2.5
Spannenburg_0020552,NA,-1,1,-1.5
Spannenburg_0020595,0.06213249705997648,-1.5,0.5,-1.5
Spannenburg_0020600,0.04058027837678887,-1.5,0.5,-1.5
Spannenburg_0020602,0.05038227798470888,-1.5,0.5,-1.5
Spannenburg_0020616,0.07413218278093744,-1,1,-1
Spannenburg_0020630,0.08102805571905042,-1,1,-1
Spannenburg_0020652,0.03631723596387907,-1,1,-1
Spannenburg_0020656,NA,0.5,0.5,0.5
Spannenburg_0020657,NA,1,2,0
Spannenburg_0020681,0.04812414064034571,-1.5,0.5,-1.5
Spannenburg_0020688,0.03693516699410609,0,1,0
Spannenburg_0020691,0.05640723270440252,-1,1,-1
Spannenburg_0020697,0.05090408805031447,-1,1,-1
Spannenburg_0020699,0.02476901906821309,-1,1,-1
Spannenburg_0020707,0.07235548564687377,-1.5,0.5,-1.5
Spannenburg_0020712,NA,-1,1,-1
Spannenburg_0020715,0.027138643067846607,-1.5,0.5,-1.5
Spannenburg_0020719,NA,-1,1,-1
Spannenburg_0020744,NA,2.5,2.5,1.5
Spannenburg_0020746,0.024995079708718757,-1.5,0.5,-1.5
Spannenburg_0020751,NA,0,1,0
Spannenburg_0020769,0.030917684127609295,-1,1,-1
Spannenburg_0020770,NA,1.5,1.5,1.5
Spannenburg_0020775,NA,1,1,1
Spannenburg_0020779,0.042159180457052796,-1,1,-1
Spannenburg_0020790,NA,-0.5,1.5,-0.5
Spannenburg_0020804,NA,-1.5,0.5,-1.5
Spannenburg_0020806,NA,-1,1,-1
Spannenburg_0020807,0.02956830277942046,-1,1,-1
Spannenburg_0020809,0.0417981072555205,0,1,0
Spannenburg_0020863,0.036334913112164295,-1.5,0.5,-1.5
Spannenburg_0020870,0.057673316215682405,-1,1,-1
Spannenburg_0020900,0.046263345195729534,-1,1,-1
Spannenburg_0020906,NA,-1,1,-1
Spannenburg_0020910,0.028277634961439587,-1,1,-1
Spannenburg_0020928,NA,1.5,1.5,0.5
Spannenburg_0020929,NA,0,1,0
Spannenburg_0020952,0.02574257425742574,-0.5,1.5,-0.5
Spannenburg_0020958,0.023564356435643564,-1.5,0.5,-1.5
Spannenburg_0020959,0.03425742574257426,-1,1,-1.5
Spannenburg_0020962,0.029708853238265002,-1.5,0.5,-1.5
Spannenburg_0021005,NA,1.5,1.5,1
Spannenburg_0021006,0.03073567321039064,1,1,1
Spannenburg_0021031,0.025396825396825397,-1.5,0.5,-1.5
Spannenburg_0021036,NA,-1,1,-1
Spannenburg_0021045,NA,1,1,1
Spannenburg_0021058,0.1227164416203336,-1,1,-1
Spannenburg_0021063,0.02164416203335981,0,2,-0.5
Spannenburg_0021077,0.07487586891757696,-1.5,0.5,-1.5
Spannenburg_0021102,0.026629570747217807,0,1,0
Spannenburg_0021104,NA,0,1,0
Spannenburg_0021135,0.04275203817856433,-1.5,0.5,-1.5
Spannenburg_0021147,0.023075392878456336,-1,1,-1
Spannenburg_0021149,NA,0.5,0.5,0.5
Spannenburg_0021158,0.03183446080382014,-1.5,0.5,-1.5
Spannenburg_0021178,0.04957196894286283,-1.5,0.5,-1.5
Spannenburg_0021180,NA,0,1,0
Spannenburg_0021194,0.02749003984063745,1.5,1.5,1.5
Spannenburg_0021198,0.03266932270916335,-1.5,0.5,-1.5
Spannenburg_0021207,NA,-1.5,0.5,-1.5
Spannenburg_0021211,0.039649332536361825,-0.5,1.5,-0.5
Spannenburg_0021228,NA,-1.5,0.5,-1.5
Spannenburg_0021230,0.053806297329613395,-1,1,-1
Spannenburg_0021236,NA,-1,1,-1
Spannenburg_0021240,0.026111221845724536,-1.5,0.5,-1.5
Spannenburg_0021257,0.023928215353938187,-1.5,0.5,-1.5
Spannenburg_0021298,0.04832268370607029,-1,1,-1
Spannenburg_0021301,0.041733226837060704,-0.5,1.5,-0.5
Spannenburg_0021308,0.07229878170561214,1,1,1
Spannenburg_0021318,0.10307630842988413,-1.5,0.5,-1.5
Spannenburg_0021324,0.029970029970029972,-1.5,0.5,-1.5
Spannenburg_0021363,NA,-0.5,1.5,-0.5
Spannenburg_0021364,0.022604520904180837,-1.5,0.5,-1.5
Spannenburg_0021370,NA,-1.5,0.5,-1.5
Spannenburg_0021375,0.03882329397638583,-1,1,-1
Spannenburg_0021377,NA,2,2,1.5
Spannenburg_0021388,NA,-1.5,0.5,-1.5
Spannenburg_0021399,NA,-1,1,-1
Spannenburg_0021423,0.04087357243037468,3,3,2.5
Spannenburg_0021447,0.07516536380036079,-1.5,0.5,-1.5
Spannenburg_0021448,NA,-1,1,-1
Spannenburg_0021449,0.06414111044297455,-1.5,0.5,-1.5
Spannenburg_0021461,0.025466212151594145,-1.5,0.5,-1.5
Spannenburg_0021464,0.03047924603970323,-1.5,0.5,-1.5
Spannenburg_0021516,NA,-0.5,1.5,-0.5
Spannenburg_0021541,0.04402895054282268,-1,1,-1
Spannenburg_0021542,0.025532770406111783,-1.5,0.5,-1.5
Spannenburg_0021564,0.05331991951710262,-1.5,0.5,-1.5
Spannenburg_0021578,NA,-0.5,1.5,-0.5
Spannenburg_0021582,0.030797101449275364,-1,1,-1
Spannenburg_0021587,NA,-1.5,0.5,-1.5
Spannenburg_0021592,0.022548822226696196,0.5,1.5,0.5
Spannenburg_0021598,0.04107106905576807,-1,1,-1
Spannenburg_0021604,NA,2,2,1
Spannenburg_0021605,0.11155859846959323,-1.5,0.5,-1.5
Spannenburg_0021623,0.0265914585012087,2,2,1
Spannenburg_0021630,0.023171468869635302,2,2,1
Spannenburg_0021632,0.058444175735590485,-1.5,0.5,-1.5
Spannenburg_0021634,0.044135429262394194,0,1,0
Spannenburg_0021636,0.04393389762192664,-1.5,0.5,-1.5
Spannenburg_0021640,NA,-1,1,-1
Spannenburg_0021672,0.026629009481541253,-1,1,-1
Spannenburg_0021698,0.05610494450050454,-0.5,1.5,-0.5
Spannenburg_0021750,NA,2,2,2
Spannenburg_0021756,0.03335354760460885,-0.5,1.5,-0.5
Spannenburg_0021773,NA,0,1,0
Spannenburg_0021782,0.04308252427184466,-1,1,-1
Spannenburg_0021809,0.05444242056263914,-1.5,0.5,-1.5
Spannenburg_0021815,0.03866396761133603,-1.5,0.5,-1.5
Spannenburg_0021816,NA,-1,1,-1
Spannenburg_0021817,0.09678072484308564,-1,1,-1
Spannenburg_0021820,NA,-1.5,0.5,-1.5
Spannenburg_0021826,0.030376670716889428,0,2,-1
Spannenburg_0021834,0.0342313145635001,-1,1,-1
Spannenburg_0021846,0.02857142857142857,-1.5,0.5,-1.5
Spannenburg_0021848,0.027760891590678825,-0.5,1.5,-1.5
Spannenburg_0021856,0.027563842723956223,-1.5,0.5,-1.5
Spannenburg_0021876,0.025552626242141552,-1.5,0.5,-1.5
Spannenburg_0021877,NA,1.5,1.5,1
Spannenburg_0021879,0.026363820726019064,0,2,-1
Spannenburg_0021904,0.033691901765780394,-1,1,-1
Spannenburg_0021920,NA,1,1,1
Spannenburg_0021924,0.03026609790777981,-1,1,-1
Spannenburg_0021925,NA,0,1,0
Spannenburg_0021933,0.16009752133279154,-1.5,0.5,-1.5
Spannenburg_0021940,0.031294452347083924,0.5,1.5,0.5
Spannenburg_0021950,0.04410569105691057,-1,1,-1
Spannenburg_0021967,0.08297742525930446,-1.5,0.5,-1.5
Spannenburg_0021978,0.05593978844589097,-1.5,0.5,-1.5
Spannenburg_0021999,0.07429269285568899,-1.5,0.5,-1.5
Spannenburg_0022003,0.0736820679829025,-1.5,0.5,-1.5
Spannenburg_0022062,NA,1.5,1.5,1.5
Spannenburg_0022064,0.05360782715042805,-1,1,-1
Spannenburg_0022098,NA,2,2,2
Spannenburg_0022106,0.06242350061199511,-1.5,0.5,-1.5
Spannenburg_0022126,0.04816326530612245,-1.5,0.5,-1.5
Spannenburg_0022129,0.044081632653061226,-1.5,0.5,-1.5
Spannenburg_0022159,0.030841503267973858,1.5,1.5,1.5
Spannenburg_0022180,NA,0.5,1.5,0.5
Spannenburg_0022208,0.07893660531697341,-1.5,0.5,-1.5
Spannenburg_0022216,0.02414075286415712,-1,1,-1.5
Spannenburg_0022234,0.03970528039295947,-1,1,-1
Spannenburg_0022238,0.03499795333606222,-1,1,-1
Spannenburg_0022278,NA,1,1,0.5
Spannenburg_0022291,0.03156384505021521,-1,1,-1
Spannenburg_0022305,0.03137174492515891,-1.5,0.5,-1.5
Spannenburg_0022309,NA,0,1,0
Spannenburg_0022315,0.05270713699753897,-1.5,0.5,-1.5
Spannenburg_0022340,0.022783251231527094,-1,1,-1
Spannenburg_0022345,NA,3,3,2
Spannenburg_0022347,0.03675564681724846,2,2,2
Spannenburg_0022355,0.02299794661190965,0,1,0
Spannenburg_0022379,0.055270186973494964,2,2,2
Spannenburg_0022380,NA,2,2,1.5
Spannenburg_0022388,NA,0.5,1.5,0
Spannenburg_0022390,NA,0.5,0.5,0.5
Spannenburg_0022402,0.02261978202755501,-1,1,-1
Spannenburg_0022411,0.027972027972027972,-1.5,0.5,-1.5
Spannenburg_0022444,0.03293536434746809,-1.5,0.5,-1.5
Spannenburg_0022448,0.02984767393989296,-1,1,-1
Spannenburg_0022455,0.03191927512355849,-1.5,0.5,-1.5
Spannenburg_0022463,NA,-1.5,0.5,-1.5
Spannenburg_0022466,0.03851699279093718,0,1,0
Spannenburg_0022472,NA,-1,1,-1
Spannenburg_0022480,NA,-1,1,-1
Spannenburg_0022482,0.022877164056059357,-1.5,0.5,-1.5
Spannenburg_0022495,NA,-1.5,0.5,-1.5
Spannenburg_0022521,0.025783828382838284,-1,1,-1
Spannenburg_0022546,0.04521056977704377,-0.5,1.5,-1
Spannenburg_0022551,NA,0,1,0
Spannenburg_0022584,0.030778764718033463,-1.5,0.5,-1.5
Spannenburg_0022585,0.052261929353439374,-0.5,1.5,-0.5
Spannenburg_0022599,0.051250258317834266,-1.5,0.5,-1.5
Spannenburg_0022601,NA,0,1,0
Spannenburg_0022606,0.03245142620917735,-1,1,-1
Spannenburg_0022614,NA,-1,1,-1
Spannenburg_0022620,0.031224152191894127,2,2,1.5
Spannenburg_0022624,NA,2,2,1
Spannenburg_0022629,0.03888314374353671,-1.5,0.5,-1.5
Spannenburg_0022662,0.03622438418546885,-1,1,-1
Spannenburg_0022691,NA,2,2,1
Spannenburg_0022694,0.02796188898094449,-1.5,0.5,-1.5
Spannenburg_0022700,NA,-1.5,0.5,-1.5
Spannenburg_0022704,0.06755076668048073,-1.5,0.5,-1.5
Spannenburg_0022710,0.02922279792746114,-1.5,0.5,-1.5
Spannenburg_0022711,0.03088082901554404,0,2,0
Spannenburg_0022751,0.027391575015563396,-1,1,-1
Spannenburg_0022754,NA,0,1,0
Spannenburg_0022781,0.046936656282450674,-1,1,-1
Spannenburg_0022815,0.02702140927042195,-1.5,0.5,-1.5
Spannenburg_0022829,0.03077562902890414,0.5,0.5,0.5
Spannenburg_0022832,0.031191515907673113,-1,1,-1
Spannenburg_0022834,NA,0,1,0
Spannenburg_0022840,0.09923028916163927,-1.5,0.5,-1.5
Spannenburg_0022844,0.03245267318493863,-0.5,1.5,-0.5
Spannenburg_0022845,0.03806948200540878,-1.5,0.5,-1.5
Spannenburg_0022846,NA,2.5,2.5,1.5
Spannenburg_0022864,NA,-1,1,-1
Spannenburg_0022876,NA,-1.5,0.5,-1.5
Spannenburg_0022881,0.02477618155319592,-1,1,-1
Spannenburg_0022890,0.06372344856309871,-1.5,0.5,-1.5
Spannenburg_0022921,0.08399333055439767,-1.5,0.5,-1.5
Spannenburg_0022925,NA,0,1,0
Spannenburg_0022944,0.04129301355578728,-1.5,0.5,-1.5
Spannenburg_0022948,0.032116788321167884,-1.5,0.5,-1.5
Spannenburg_0022956,0.02983517629876904,0.5,1.5,0.5
Spannenburg_0022972,0.05844291379670215,-1,1,-1
Spannenburg_0022981,0.029227557411273485,-0.5,1.5,-1.5
Spannenburg_0022983,0.04635623303403633,-1,1,-1
Spannenburg_0022992,0.026936730006264356,-0.5,1.5,-0.5
Spannenburg_0022998,0.027360066833751043,-1.5,0.5,-1.5
Spannenburg_0023008,0.056611656569876746,-0.5,1.5,-0.5
Spannenburg_0023024,0.035945663531870425,0,1,0
Spannenburg_0023028,NA,0.5,1.5,0.5
Spannenburg_0023038,0.0409784653982856,2,2,2
Spannenburg_0023067,0.028457836367440887,-1,1,-1
Spannenburg_0023079,0.052323147760569275,0,1,0
Spannenburg_0023081,0.060498220640569395,1.5,1.5,1.5
Spannenburg_0023114,0.04190236748376283,-1,1,-1
Spannenburg_0023116,NA,2,2,1
Spannenburg_0023121,0.027451802179379713,-1,1,-1
Spannenburg_0023123,0.029547359597652974,-1.5,0.5,-1.5
Spannenburg_0023124,0.03164291701592624,2,2,1.5
Spannenburg_0023137,NA,-1,1,-1
Spannenburg_0023161,0.03922802601216698,-1,1,-1
Spannenburg_0023164,0.04384308789595133,-1,1,-1
Spannenburg_0023175,0.025183630640083946,-1,1,-1
Spannenburg_0023187,NA,0,1,0
Spannenburg_0023199,NA,1,1,1
Spannenburg_0023210,0.06490233144297416,-1,1,-1
Spannenburg_0023225,NA,1,2,1
Spannenburg_0023230,0.03530895334174023,-1.5,0.5,-1.5
Spannenburg_0023231,0.05191256830601093,1.5,1.5,1.5
Spannenburg_0023269,0.09783294761203451,-1.5,0.5,-1.5
Spannenburg_0023270,NA,0,1,0
Spannenburg_0023279,0.022722491058278983,-1.5,0.5,-1.5
Spannenburg_0023281,0.06586700336700337,-1.5,0.5,-1.5
Spannenburg_0023298,0.039360134708482424,1,1,1
Spannenburg_0023303,0.036421052631578944,-1.5,0.5,-1.5
Spannenburg_0023325,NA,0.5,1.5,0.5
Spannenburg_0023332,NA,-0.5,1.5,-0.5
Spannenburg_0023351,0.045732349841938885,-0.5,1.5,-1.5
Spannenburg_0023365,0.030360531309297913,-1.5,0.5,-1.5
Spannenburg_0023367,0.09088991986503585,0.5,1.5,0.5
Spannenburg_0023382,0.027848101265822784,-1.5,0.5,-1.5
Spannenburg_0023383,0.025738396624472575,-1.5,0.5,-1.5
Spannenburg_0023387,0.1605824013504959,-1.5,0.5,-1.5
Spannenburg_0023388,NA,1,2,0
Spannenburg_0023390,0.023211648027009917,-0.5,1.5,-0.5
Spannenburg_0023400,0.08927817644575771,1.5,1.5,1.5
Spannenburg_0023428,0.032953105196451206,-1.5,0.5,-1.5
Spannenburg_0023429,0.06316011829319815,-1.5,0.5,-1.5
Spannenburg_0023435,0.07965349672512148,-1.5,0.5,-1.5
Spannenburg_0023436,0.038242129727445597,1,1,1
Spannenburg_0023439,0.029156982886118742,-1.5,0.5,-1.5
Spannenburg_0023453,0.05643627140139505,-1,1,-1
Spannenburg_0023461,0.056659619450317125,-1.5,0.5,-1.5
